CPUBID,MPUBID,CRACE,CSEX,AFDC_1994,AFDC_1996,AFDC_1998,FOODSTAMPS_1994,FOODSTAMPS_1996,FOODSTAMPS_1998,FOODSTAMPS_2000,FOODSTAMPS_2002,FOODSTAMPS_2004,FOODSTAMPS_2006,FOODSTAMPS_2008,FOODSTAMPS_2010,FOODSTAMPS_2012,FOODSTAMPS_2014,FOODSTAMPS_2016,GED_EVER,HSDIPLOMA_EVER,PROFDEGREE_EVER,snap_ever,tanf_ever,program_group,edu_level,edu_label
24401,244,3,2.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
24402,244,3,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
24403,244,3,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
24501,245,3,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
24502,245,3,2.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
24503,245,3,1.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
24901,249,3,1.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
24902,249,3,2.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,,,1.0,HS or GED
24903,249,3,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,0.0,,,,1.0,HS or GED
24904,249,3,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
25001,250,3,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
25002,250,3,2.0,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
25201,252,3,2.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
25202,252,3,1.0,,,,,,,,,,,,,,0.0,,0.0,1.0,0.0,,,,1.0,HS or GED
25401,254,3,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,Neither,1.0,HS or GED
25402,254,3,2.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
25403,254,3,1.0,,,,,,,,,,,0.0,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
25404,254,3,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
25405,254,3,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
25501,255,3,2.0,,,0.0,,,0.0,,0.0,,,,,,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
25502,255,3,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
25503,255,3,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
25504,255,3,2.0,,,,,,,,,,,,0.0,0.0,,,0.0,1.0,0.0,,,,1.0,HS or GED
25505,255,3,1.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
25601,256,3,2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
25602,256,3,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
25801,258,3,2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
25802,258,3,2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
25803,258,3,1.0,,,,,,,,,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
26201,262,3,2.0,,,,,,,,,,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
26202,262,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
26501,265,3,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
26502,265,3,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
26503,265,3,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
26504,265,3,1.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
27201,272,3,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,,0.0,1.0,1.0,0.0,,,2.0,Professional degree
27202,272,3,1.0,,,,,,,,,,0.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
27203,272,3,1.0,,,,,,,,,,,,0.0,,,,0.0,1.0,0.0,,,,1.0,HS or GED
27204,272,3,2.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
27501,275,3,2.0,,,,,,,,,,,,0.0,0.0,0.0,,0.0,1.0,0.0,,,,1.0,HS or GED
27502,275,3,1.0,,,,,,,,,,,,,0.0,0.0,,0.0,1.0,0.0,,,,1.0,HS or GED
27801,278,3,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
27802,278,3,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
27803,278,3,2.0,,,,,,,,,,,,,0.0,,,0.0,1.0,0.0,,,,1.0,HS or GED
27804,278,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
28201,282,3,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
28202,282,3,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
28501,285,1,2.0,,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
28502,285,1,2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
28503,285,1,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
28701,287,3,2.0,,,0.0,,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,,,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
28702,287,3,1.0,,,,,,,,,,,,0.0,0.0,0.0,1.0,1.0,0.0,0.0,,,,1.0,HS or GED
28801,288,3,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
28802,288,3,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
28803,288,3,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
28804,288,3,1.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
28805,288,3,2.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
28806,288,3,1.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,No HS / GED
28901,289,3,1.0,,,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
28902,289,3,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
29001,290,1,2.0,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
29002,290,1,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
29201,292,3,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
29202,292,3,1.0,,,,,,,,,,,,0.0,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
29301,293,3,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
29302,293,3,1.0,,,,,,,,,,0.0,,,,,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
29401,294,3,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
29402,294,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
29403,294,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
29701,297,3,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,1.0,0.0,0.0,0.0,0.0,Neither,1.0,HS or GED
29702,297,3,2.0,,,,,,,,,,,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
29801,298,1,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
29802,298,1,2.0,,,,,,,,,,,,,,,,,,,,,,,
30501,305,1,1.0,,,,,,,,,,,,,,,,,,,,,,,
30502,305,1,2.0,,,,,,,,,,,,,,,,,,,,,,,
31201,312,3,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
31202,312,3,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
31401,314,3,1.0,,,0.0,,0.0,0.0,,,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
31402,314,3,2.0,,,0.0,,,0.0,,,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
31403,314,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
31404,314,3,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
31405,314,3,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
32101,321,3,1.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
32102,321,3,1.0,,,,,,,,,,,,,,0.0,,0.0,1.0,0.0,,,,1.0,HS or GED
32103,321,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
32201,322,3,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
32202,322,3,2.0,,,,,,,,,,,,0.0,0.0,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
32203,322,3,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
33301,333,2,2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
33302,333,2,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
33501,335,2,2.0,,,,,,,,,,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
33801,338,2,2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
33802,338,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
33901,339,2,2.0,,,0.0,,0.0,0.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,0.0,0.0,0.0,1.0,0.0,SNAP only,0.0,No HS / GED
34001,340,2,1.0,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
34002,340,2,2.0,,,0.0,,,0.0,,0.0,,1.0,0.0,0.0,1.0,,1.0,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
34003,340,2,2.0,,,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
34301,343,2,2.0,,,,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,,0.0,,0.0,0.0,1.0,0.0,1.0,,,1.0,HS or GED
34401,344,3,1.0,,,,,,,,,,,0.0,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
34402,344,3,2.0,,,,,,,,,,,,0.0,0.0,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
34501,345,2,2.0,,,,,,,,,,,,,,,,,,,,,,,
34701,347,3,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
34702,347,3,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
35401,354,3,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
35402,354,3,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
36501,365,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
36502,365,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
36503,365,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
36504,365,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
36505,365,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
36901,369,3,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
36902,369,3,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
37101,371,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
37102,371,3,1.0,,,,,,,,,,,,,,,,,,,,,,,
37103,371,3,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
37301,373,3,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
37302,373,3,2.0,,,0.0,,,0.0,,0.0,0.0,1.0,0.0,,,,0.0,0.0,1.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
37401,374,3,2.0,,,,,0.0,,0.0,0.0,,,0.0,,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
37402,374,3,2.0,,,,,,,,0.0,,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
37403,374,3,1.0,,,,,,,,,0.0,0.0,,,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
37901,379,2,2.0,,,,,,,,1.0,1.0,1.0,1.0,0.0,1.0,,1.0,0.0,0.0,0.0,1.0,,,0.0,No HS / GED
37902,379,2,1.0,,,,,,,,,0.0,0.0,1.0,1.0,1.0,,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
37903,379,2,2.0,,,,,,,,,,0.0,0.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
38201,382,2,2.0,,,,0.0,0.0,,,0.0,1.0,1.0,1.0,1.0,,1.0,,0.0,1.0,0.0,1.0,,,1.0,HS or GED
38202,382,2,2.0,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
38501,385,2,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
38502,385,2,2.0,,,,,,,,,,0.0,0.0,,0.0,1.0,1.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
38503,385,2,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,0.0,No HS / GED
38801,388,2,2.0,,,,,,,,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,,,1.0,HS or GED
38802,388,2,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,1.0,HS or GED
38803,388,2,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
38901,389,3,2.0,,,0.0,,,0.0,,,0.0,,,,,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
38902,389,3,2.0,,,,,,,,,,,,,,,,,,,,,,,
39001,390,2,1.0,,,,,,,0.0,0.0,0.0,0.0,0.0,,0.0,,1.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
39002,390,2,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
39003,390,2,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
39004,390,2,2.0,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,,,,0.0,No HS / GED
39101,391,2,2.0,,,0.0,,,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,,1.0,1.0,0.0,0.0,0.0,0.0,Neither,1.0,HS or GED
39102,391,2,2.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
39103,391,2,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
39501,395,2,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
39502,395,2,2.0,,,,,,,,,,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
39701,397,2,2.0,1.0,,,1.0,,,0.0,0.0,1.0,1.0,0.0,1.0,,1.0,,0.0,1.0,0.0,1.0,1.0,Both SNAP and TANF,1.0,HS or GED
39702,397,2,1.0,,,0.0,,,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
39703,397,2,1.0,,,,,,,,,,0.0,,0.0,,,0.0,1.0,0.0,0.0,0.0,,,1.0,HS or GED
39704,397,2,1.0,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,,,,0.0,No HS / GED
39901,399,3,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
40001,400,3,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
40101,401,3,1.0,,,0.0,,,0.0,0.0,,,,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
40102,401,3,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
40201,402,3,1.0,,,0.0,,0.0,0.0,0.0,0.0,,1.0,,,,,,1.0,0.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
40202,402,3,2.0,,,,,,,,,0.0,0.0,,0.0,0.0,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
40203,402,3,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
40501,405,3,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
40502,405,3,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
40503,405,3,2.0,,,,,,,,,,,,,0.0,0.0,1.0,0.0,0.0,0.0,,,,0.0,No HS / GED
40701,407,3,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
40702,407,3,1.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
41401,414,3,2.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,1.0,1.0,0.0,,,2.0,Professional degree
41402,414,3,2.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,1.0,HS or GED
41601,416,3,1.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
41602,416,3,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
41603,416,3,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
41604,416,3,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
41801,418,3,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
42301,423,3,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
42302,423,3,2.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
42501,425,3,2.0,0.0,0.0,,0.0,1.0,,0.0,1.0,1.0,0.0,1.0,1.0,,1.0,,1.0,0.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
42502,425,3,1.0,,,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,SNAP only,1.0,HS or GED
42503,425,3,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
42504,425,3,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
42505,425,3,2.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
42701,427,3,1.0,,,,,,,,,,,0.0,0.0,,0.0,,0.0,1.0,0.0,,,,1.0,HS or GED
42801,428,3,2.0,,,0.0,,,0.0,,,,,,0.0,0.0,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
42802,428,3,1.0,,,,,,,,,,,0.0,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
43101,431,3,1.0,,,,,,,,,,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,,1.0,HS or GED
43102,431,3,1.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
43103,431,3,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
43701,437,3,1.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
43702,437,3,1.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
43703,437,3,1.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
43801,438,3,2.0,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
43901,439,3,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
43902,439,3,1.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
44201,442,3,2.0,,,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,,,1.0,HS or GED
44202,442,3,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
44203,442,3,1.0,,,0.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
44401,444,3,2.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
44402,444,3,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
44601,446,3,2.0,,,,,0.0,,0.0,0.0,0.0,0.0,,1.0,,,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
44602,446,3,1.0,,,,,,,,,0.0,0.0,0.0,1.0,,,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
44901,449,3,2.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
44902,449,3,2.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,0.0,No HS / GED
45201,452,3,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
45202,452,3,1.0,,,,,,,,,,,,,,,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
45501,455,3,2.0,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
45502,455,3,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,1.0,,,,2.0,Professional degree
45801,458,3,2.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
45901,459,3,1.0,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
45902,459,3,1.0,,,,,,,,,,,,,0.0,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
45903,459,3,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
46201,462,3,1.0,,,,,,,,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,1.0,HS or GED
46501,465,3,1.0,,,,,,,,,0.0,0.0,0.0,1.0,0.0,0.0,,0.0,0.0,0.0,0.0,,,0.0,No HS / GED
46701,467,3,2.0,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,,,1.0,HS or GED
46702,467,3,1.0,,,,,,,,,,,0.0,0.0,0.0,,,0.0,1.0,0.0,,,,1.0,HS or GED
47101,471,3,1.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
47102,471,3,2.0,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,0.0,1.0,0.0,0.0,0.0,Neither,1.0,HS or GED
47201,472,3,1.0,,,,,,,,,,,,,,,,0.0,1.0,0.0,,,,1.0,HS or GED
