CPUBID,MPUBID,CRACE,CSEX,AFDC_1994,AFDC_1996,AFDC_1998,FOODSTAMPS_1994,FOODSTAMPS_1996,FOODSTAMPS_1998,FOODSTAMPS_2000,FOODSTAMPS_2002,FOODSTAMPS_2004,FOODSTAMPS_2006,FOODSTAMPS_2008,FOODSTAMPS_2010,FOODSTAMPS_2012,FOODSTAMPS_2014,FOODSTAMPS_2016,GED_EVER,HSDIPLOMA_EVER,PROFDEGREE_EVER
25803,258,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,0,1,0
26201,262,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,0,-7,0,1,0
26202,262,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
26501,265,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
26502,265,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
26503,265,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
26504,265,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
27201,272,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,-7,-7,0,1,1
27202,272,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,0,0,0,1,0
27203,272,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,0,1,0
27204,272,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
27501,275,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,0,1,0
27502,275,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,0,1,0
27801,278,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
27802,278,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
27803,278,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,0,1,0
27804,278,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
28201,282,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
28202,282,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
28501,285,1,2,-7,0,0,-7,0,1,0,0,0,0,0,0,-7,0,-7,0,1,0
28502,285,1,2,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
28503,285,1,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
28701,287,3,2,-7,-7,0,-7,0,0,0,1,0,1,-7,1,-7,-7,-7,0,1,0
28702,287,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,1,0,0
28801,288,3,1,-7,-7,0,0,0,0,0,0,1,0,0,-7,0,-7,0,0,1,0
28802,288,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
28803,288,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
28804,288,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
28805,288,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
28806,288,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0
28901,289,3,1,-7,-7,0,-7,0,0,-7,0,0,0,0,-7,-7,0,-7,0,1,0
28902,289,3,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,-7,0,1,0
29001,290,1,2,-7,-7,0,0,0,0,0,0,-7,0,-7,-7,0,-7,0,0,1,0
29002,290,1,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,-7,0,-7,0,0,1,0
29201,292,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
29202,292,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,0,0,0
29301,293,3,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
29302,293,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,0,0,1,0
29401,294,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,-7,0,0,1,0
29402,294,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
29403,294,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
29701,297,3,1,-7,-7,0,0,0,0,0,0,0,0,0,-7,-7,-7,-7,1,0,0
29702,297,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,0,0,0,0,1,0
29801,298,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
29802,298,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
30501,305,1,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
30502,305,1,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
31201,312,3,1,-7,-7,0,-7,-7,0,-7,0,0,0,1,1,0,-7,0,0,1,0
31202,312,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
31401,314,3,1,-7,-7,0,-7,0,0,-7,-7,0,0,0,0,-7,0,-7,0,1,0
31402,314,3,2,-7,-7,0,-7,-7,0,-7,-7,0,0,0,0,0,-7,0,0,1,0
31403,314,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
31404,314,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
31405,314,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
32101,321,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
32102,321,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,0,1,0
32103,321,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
32201,322,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
32202,322,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,0,0,1,0
32203,322,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
33301,333,2,2,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,1,-7,0,1,0
33302,333,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
33501,335,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,1,0,0,0,0,1,0
33801,338,2,2,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
33802,338,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
33901,339,2,2,-7,-7,0,-7,0,0,1,-7,1,1,1,1,-7,1,-7,0,0,0
34001,340,2,1,-7,-7,0,-7,0,0,0,0,-7,0,0,0,-7,0,-7,0,1,0
34002,340,2,2,-7,-7,0,-7,-7,0,-7,0,-7,1,0,0,1,-7,1,0,1,0
34003,340,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,1,1,1,0,1,0
34301,343,2,2,-7,-7,-7,0,0,-7,0,0,0,1,0,-7,0,-7,0,0,1,0
34401,344,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,0,0,0
34402,344,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,0,0,1,0
34501,345,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
34701,347,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
34702,347,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
35401,354,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
35402,354,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
36501,365,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
36502,365,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
36503,365,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
36504,365,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
36505,365,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
36901,369,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
36902,369,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
37101,371,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
37102,371,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
37103,371,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
37301,373,3,1,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,-7,-7,0,1,0
37302,373,3,2,-7,-7,0,-7,-7,0,-7,0,0,1,0,-7,-7,-7,0,0,1,0
37401,374,3,2,-7,-7,-7,-7,0,-7,0,0,-7,-7,0,-7,-7,-7,-7,0,1,0
37402,374,3,2,-7,-7,-7,-7,-7,-7,-7,0,-7,0,0,0,0,-7,0,0,1,0
37403,374,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,-7,-7,-7,0,1,0
37901,379,2,2,-7,-7,-7,-7,-7,-7,-7,1,1,1,1,0,1,-7,1,0,0,0
37902,379,2,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,1,1,-7,-7,0,0,0
37903,379,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,-2,1,1,0,0,0
38201,382,2,2,-7,-7,-7,0,0,-7,-7,0,1,1,1,1,-7,1,-7,0,1,0
38202,382,2,2,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,1,1,1,0,1,0
38501,385,2,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,0,1,0
38502,385,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-2,0,1,1,0,1,0
38503,385,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0
38801,388,2,2,-7,-7,-7,-7,-7,-7,-7,0,0,1,1,1,1,1,1,1,0,0
38802,388,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0,0
38803,388,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
38901,389,3,2,-7,-7,0,-7,-7,0,-7,-7,0,-7,-7,-7,-7,-7,-7,0,1,0
38902,389,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
39001,390,2,1,-7,-7,-7,-7,-7,-7,0,0,0,0,0,-7,0,-7,1,0,1,0
39002,390,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,0,1,0
39003,390,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,-7,-7,0,1,0
39004,390,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-2,0,0,0,0
39101,391,2,2,-7,-7,0,-7,-7,0,-7,0,0,0,1,1,1,-7,1,1,0,0
39102,391,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0,0,-7,0,1,0
39103,391,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
39501,395,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,-7,0,1,0
39502,395,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0,1,1,0,0,1,0
39701,397,2,2,1,-7,-7,1,-7,-7,0,0,1,1,0,1,-7,1,-7,0,1,0
39702,397,2,1,-7,-7,0,-7,-7,0,0,1,0,0,0,0,0,1,1,1,0,0
39703,397,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,0,-7,-7,0,1,0,0
39704,397,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,0,0,0
39901,399,3,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
40001,400,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
40101,401,3,1,-7,-7,0,-7,-7,0,0,-7,-7,-7,0,0,0,-7,0,0,1,0
40102,401,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
40201,402,3,1,-7,-7,0,-7,0,0,0,0,-7,1,-7,-7,-7,-7,-7,1,0,0
40202,402,3,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,0,0,-7,-7,0,1,0
40203,402,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-2,0,0,0,1,0
40501,405,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
40502,405,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
40503,405,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0,0,0
40701,407,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
40702,407,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
41401,414,3,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0,0,-7,0,1,1
41402,414,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,-7,0,1,0
41601,416,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
41602,416,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
41603,416,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
41604,416,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
41801,418,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
42301,423,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
42302,423,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
42501,425,3,2,0,0,-7,0,1,-7,0,1,1,0,1,1,-7,1,-7,1,0,0
42502,425,3,1,-7,-7,0,0,0,0,1,0,0,0,0,-7,0,0,1,1,0,0
42503,425,3,1,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,1,0,0,1,0
42504,425,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
42505,425,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
42701,427,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,0,-7,0,1,0
42801,428,3,2,-7,-7,0,-7,-7,0,-7,-7,-7,-7,-7,0,0,-7,-7,0,1,0
42802,428,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,0,1,0
43101,431,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0,1,0,1,0,0
43102,431,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
43103,431,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
43701,437,3,1,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
43702,437,3,1,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,0,0,1,0
43703,437,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
43801,438,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
43901,439,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
43902,439,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
44201,442,3,2,-7,-7,-7,0,0,-7,0,0,0,0,0,-7,0,-7,0,0,1,0
44202,442,3,1,-7,-7,0,0,0,0,0,0,0,0,0,-7,0,-7,-7,0,1,0
44203,442,3,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
44401,444,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
44402,444,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
44601,446,3,2,-7,-7,-7,-7,0,-7,0,0,0,0,-7,1,-7,-7,-7,0,0,0
44602,446,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,-7,-7,-7,0,1,0
44901,449,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
44902,449,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
45201,452,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
45202,452,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
45501,455,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
45502,455,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,1
45801,458,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
45901,459,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
45902,459,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
45903,459,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
46201,462,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
46501,465,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0,0,-7,0,0,0
46701,467,3,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,0,1,0
46702,467,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,-7,0,1,0
47101,471,3,1,-7,-7,0,0,0,0,0,0,0,0,0,-7,0,-7,0,0,1,0
47102,471,3,2,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
47201,472,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
47401,474,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,0
47402,474,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0,0,0,0
47403,474,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0
47501,475,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
47601,476,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
47602,476,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
47801,478,3,1,-7,0,-7,-7,0,-7,0,0,0,0,0,-7,0,-7,0,0,1,0
47802,478,3,2,-7,-7,0,0,0,0,0,0,0,0,0,-7,0,-7,0,0,1,0
48501,485,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
48502,485,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
48503,485,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
49101,491,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
49102,491,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
49201,492,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0,0,0,1,0
49202,492,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
49203,492,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
49401,494,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
49402,494,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,0,1,0
49501,495,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,0,1,0
49502,495,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0,0,0,1,0
49901,499,3,2,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
50101,501,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
50102,501,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0
50301,503,3,2,-7,-7,-7,-7,-7,-7,0,-7,0,0,0,0,-7,0,-7,0,1,0
50302,503,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,1,0
50303,503,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
50401,504,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
50402,504,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
50403,504,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
50601,506,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
50701,507,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,-7,1,0,0
50702,507,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,1,-7,1,1,0,0
51401,514,2,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,1,0,1,0
51402,514,2,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0,0,1,0
51403,514,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0,0,1,0
51501,515,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
51502,515,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
51901,519,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,1,1,1,1,0,1,0
52201,522,2,1,-7,-7,0,0,0,0,-7,-7,-7,-7,0,-7,1,-7,1,0,1,0
52202,522,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,1,0
52501,525,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,1,0
52502,525,2,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
52801,528,3,1,-7,-7,0,-7,0,0,0,0,-7,0,0,0,-7,0,-7,0,1,0
52802,528,3,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,-7,-7,-7,0,1,0
52901,529,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,0,0,-7,-7,-7,0,1,0
52902,529,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,-7,-7,-7,-7,-7,-7,0,1,0
52903,529,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,-7,-7,0,1,0
53001,530,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
53002,530,3,1,-7,-7,-7,0,-7,-7,-7,0,0,0,0,0,1,-7,1,1,0,0
53003,530,3,2,-7,-7,1,0,0,1,-7,0,0,0,0,1,-7,1,1,1,0,0
53201,532,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
53202,532,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7
53301,533,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,1,0
53601,536,3,2,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,-7,1,0,0
53602,536,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,1,1,1,0,0,1,0
54201,542,3,1,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
54202,542,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,-7,0,-7,0,1,0
54401,544,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,1,0
54601,546,3,2,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
54602,546,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0,0
54801,548,3,2,-7,-7,0,-7,-7,0,-7,0,0,0,0,0,0,-7,0,0,1,0
54802,548,3,1,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,0,0,0,1,0
54803,548,3,2,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,0,0,0,1,0
54804,548,3,1,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,-7,0,0,1,0
55001,550,3,2,-7,-7,0,-7,0,0,0,0,0,0,0,0,-7,0,-7,0,1,0
